93051,2,0,0,1,0,0,2,0,0
93051,29282,2692,2864,11203,2690,2,22511,3,48
93051,61460,5716,5981,23617,5711,5,47232,8,93
93051,158929,15076,15198,60936,15066,10,121579,21,275
93051,254420,24507,24612,98889,24494,12,197366,29,314
93051,359548,35033,34918,140706,35015,18,281035,44,344
93051,468391,45430,45447,182768,45408,22,364731,55,513
93051,579782,56237,56560,227305,56210,27,453590,67,529
93051,676035,65875,66220,265830,65848,27,530545,75,529
93051,778857,76090,76590,306524,76060,29,612143,84,553
93051,888610,86872,87412,349635,86841,31,698296,97,617
93051,1006819,98392,99088,396675,98357,35,791855,115,667
93051,1127777,109754,110729,442749,109715,39,884317,127,891
93051,1216146,118297,119196,476310,118258,39,951923,132,1050
93051,1306987,127327,128291,512139,127286,41,1024085,141,1065
93051,1431115,139520,140573,561194,139473,47,1121689,148,1133
93051,1560241,152396,153300,612490,152345,49,1224271,162,1188
93051,1638253,160098,161292,643555,160045,51,1286589,168,1188
93051,1732470,169533,170624,681166,169476,55,1362039,181,1188
93051,1864730,182637,183955,733988,182580,57,1467864,192,1188
93051,2000673,196184,197375,788571,196124,60,1576840,208,1188
93051,2125717,208344,209954,838916,208279,65,1677145,218,1188
93051,2192483,214665,216748,865804,214599,65,1730796,227,1188
93051,2292577,224041,226753,906485,223970,71,1811509,237,1188
93051,2397804,234090,237287,948643,234013,77,1896153,247,1188
93051,2529581,246913,250490,1001468,246829,83,2001904,265,1188
93051,2659475,259886,263482,1053339,259796,89,2105833,280,1188
93051,2729941,266837,270586,1081494,266746,91,2162244,288,1188
93051,2830531,276842,280678,1121796,276746,96,2242737,299,1188
93051,2966805,290415,294255,1176091,290311,104,2351861,311,1188
93051,3105004,303514,308031,1231735,303402,110,2463185,326,1188
93051,3210006,313393,318486,1274148,313279,114,2547853,336,1188
93051,3336777,326001,331013,1325031,325885,116,2649489,348,1188
93051,3453830,337561,342636,1371851,337441,120,2743359,366,1188
93051,3563891,348398,353438,1415100,348276,121,2830083,375,1257
93051,3599915,351726,356870,1428774,351605,121,2857312,379,1332
93051,3705780,362148,367281,1471699,362022,126,2942344,390,1332
93051,3837476,374966,380290,1523747,374832,134,3046583,408,1395
93051,3971950,388224,393411,1577367,388083,140,3153112,426,1448
93051,4107138,401399,406760,1631493,401255,144,3261178,436,1473
93051,4233955,413617,419480,1682560,413466,151,3363057,451,1473
93051,4304796,420673,426654,1710958,420517,154,3419668,459,1473
93051,4440894,434287,440244,1765019,434125,162,3528136,481,1491
93051,4515233,441551,447527,1794705,441385,166,3587312,486,1513
93051,4645055,454457,460546,1846336,454285,172,3690458,502,1537
93051,4779022,467873,473971,1900191,467699,174,3797584,514,1537
