76100,16,1,0,1,1,0,12,0,1
76100,30240,2838,2866,11800,2838,0,23679,2,41
76100,64925,6230,6351,25742,6225,4,51487,5,41
76100,166655,16193,16466,66177,16186,7,132293,10,83
76100,259318,25407,25787,103451,25397,10,206421,22,83
76100,357391,35069,35607,142255,35054,14,284258,31,105
76100,464498,45554,46172,184569,45535,17,368708,42,173
76100,577298,56477,56920,227080,56455,20,454309,52,394
76100,675322,66150,66545,265827,66129,21,531639,63,461
76100,790358,77234,77706,310532,77206,28,621179,74,588
76100,894017,87475,88098,352110,87444,31,704205,86,588
76100,1016922,99575,99926,400599,99537,36,801027,101,689
76100,1138906,111120,111589,447111,111080,39,893904,119,915
76100,1228076,119579,119988,481081,119537,41,961603,123,1100
76100,1320104,128678,129101,517752,128634,44,1035419,130,1100
76100,1441960,140671,141375,566468,140621,50,1133008,146,1100
76100,1567186,152802,153782,616988,152746,55,1233696,163,1100
76100,1646759,160790,161770,648787,160732,57,1297293,174,1100
76100,1722520,168310,169347,679049,168251,59,1357957,184,1100
76100,1852628,181317,182296,731205,181253,64,1462109,203,1100
76100,1985241,194375,195345,784283,194304,71,1568615,217,1100
76100,2108866,206707,207466,832821,206633,74,1665468,228,1182
76100,2176135,213041,213627,857596,212957,84,1715108,245,1402
76100,2268834,221913,222614,892943,221827,86,1786081,254,1541
76100,2376324,232234,232948,934016,232147,87,1868623,262,1712
76100,2500813,244579,245592,984012,244487,92,1968123,275,1712
76100,2625909,256890,258284,1033991,256798,92,2068216,284,1712
76100,2696205,263875,265546,1062025,263783,92,2124269,287,1712
76100,2792386,273341,275187,1100644,273246,95,2201339,292,1712
76100,2922974,286373,288320,1153010,286269,104,2305762,305,1712
76100,3051219,299173,301145,1204608,299062,111,2408382,314,1712
76100,3149469,309013,310858,1242965,308897,115,2485388,320,1781
76100,3274715,321412,323173,1291940,321290,121,2583327,329,1891
76100,3385780,332566,334185,1335895,332439,127,2671297,344,1925
76100,3489190,342668,344219,1376366,342540,128,2752242,351,2005
76100,3526688,346440,348069,1391161,346308,129,2782118,356,2005
76100,3667323,359889,361311,1444499,359756,133,2888741,372,2281
76100,3795264,372577,374081,1495828,372440,137,2991021,386,2285
76100,3926676,385647,387265,1547681,385499,148,3094628,399,2345
76100,4057419,398560,399991,1599061,398408,152,3197153,411,2453
76100,4185834,410984,412432,1648803,410826,154,3296980,421,2613
76100,4260971,418318,419868,1677948,418160,158,3355665,432,2683
76100,4364898,428512,430282,1719492,428350,161,3438984,439,2683
76100,4440952,436190,437856,1749921,436028,162,3499786,447,2683
76100,4571820,449146,450731,1801294,448977,168,3602535,461,2782
76100,4715107,463258,464666,1857658,463083,174,3715534,476,2859
76100,4851256,476747,478346,1912126,476571,175,3824514,484,2859
