54500,3,0,1,1,0,0,2,0,0
54500,17605,2718,2576,2578,2591,85,5261,1,526
54500,39353,5727,5325,5325,5332,287,10880,6,1226
54500,114318,17725,17430,17433,16776,899,35061,18,3073
54500,199703,31555,31340,31340,30139,1387,62803,29,5243
54500,283264,45112,45152,45153,43178,1868,90096,43,7304
54500,366854,58387,58830,58833,56262,2081,117655,57,9282
54500,449471,71814,72280,72281,69235,2579,144623,74,11303
54500,530192,84696,85487,85488,81857,2818,171082,84,13293
54500,608835,97427,98288,98290,94109,3291,196730,98,15148
54500,690739,110615,111679,111684,106838,3734,223337,118,17212
54500,773243,123942,125008,125009,119679,4148,249882,130,19335
54500,857706,137411,138757,138758,132634,4777,277368,143,21415
54500,942420,150907,152263,152267,145467,5398,304252,154,23696
54500,1026307,164341,165759,165761,158343,5974,331231,167,25803
54500,1114206,178651,180004,180009,172183,6429,359530,179,28125
54500,1202221,192749,194342,194343,185751,6982,387908,193,30487
54500,1290180,206715,208634,208637,199388,7322,416436,205,32700
54500,1378286,221000,222952,222952,213184,7778,445175,218,34916
54500,1466248,235261,237263,237263,226919,8184,473790,236,37046
54500,1553843,249435,251610,251613,240638,8671,502206,246,39267
54500,1642020,263761,265956,265957,254501,9236,530891,261,41475
54500,1730193,277797,280269,280269,268004,9724,559329,273,43783
54500,1817381,291997,294708,294713,281763,10207,588178,284,45874
54500,1906104,306130,309080,309080,295453,10544,616947,298,48060
54500,1993437,320177,323330,323332,309024,11097,645480,319,50211
54500,2081721,334244,337593,337593,322612,11621,674086,339,52488
54500,2170463,348379,351896,351897,336288,12090,702782,356,54730
54500,2258297,362853,366253,366254,350070,12612,731350,370,56959
54500,2346816,377169,380389,380389,363862,13300,759820,389,59221
54500,2435565,391300,394668,394670,377440,13836,788343,412,61518
54500,2524258,405487,408983,408983,391386,14068,817167,426,63725
54500,2612173,419813,423326,423329,405131,14652,845803,440,65950
54500,2700880,434119,437737,437737,418996,15078,874708,451,68231
54500,2789324,448105,451940,451940,432493,15603,903443,470,70386
54500,2878102,462363,466276,466276,446081,16142,932064,488,72723
54500,2966456,476564,480640,480640,459896,16655,960772,504,75007
54500,3055301,490834,494975,494976,473803,17029,989471,519,77261
54500,3143628,505110,509371,509373,487591,17487,1018110,533,79479
54500,3230216,518978,523279,523279,500749,18186,1045692,546,81717
54500,3316731,533008,537304,537304,514377,18553,1073896,557,83890
54500,3405316,547209,551607,551607,528211,18982,1102518,571,86189
54500,3493660,561521,565994,565995,542103,19371,1131551,587,88431
54500,3582736,575776,580380,580382,555947,19780,1160445,599,90681
54500,3665737,589263,593859,593859,568756,20459,1187147,611,92859
54500,3752767,603345,608050,608050,582207,21125,1215222,624,95122
54500,3840570,617447,622268,622271,595814,21615,1243697,636,97325
54500,3928182,631645,636587,636588,609426,22185,1272521,659,99514
54500,4014073,645531,650479,650480,622851,22662,1300486,677,101580
54500,4095219,658463,663471,663471,635296,23153,1326270,690,103746
54500,4181155,672409,677306,677306,648462,23876,1353611,705,105958
54500,4262683,685440,690396,690400,661102,24332,1379809,718,107987
54500,4350310,699613,704722,704722,674648,24945,1408334,740,110222
54500,4438254,713783,719056,719056,688140,25623,1436761,762,112512
54500,4526585,728226,733331,733332,701998,26214,1465252,775,114702
54500,4615676,742404,747703,747704,715810,26573,1494165,789,116958
54500,4703620,756440,761912,761915,729585,26854,1522636,801,119152
54500,4791087,770563,776142,776142,743152,27411,1550980,812,121373
54500,4878486,784696,790371,790372,756723,27957,1579252,826,123693
54500,4967679,798947,804749,804749,770386,28537,1608029,840,125956
54500,5056248,813364,819074,819074,784174,29165,1636644,854,128150
54500,5145174,827735,833446,833449,798252,29450,1665536,861,130370
54500,5233681,842038,847872,847873,812238,29691,1694234,868,132532
54500,5320548,856077,862085,862085,825842,30235,1722746,885,134715
54500,5408693,870283,876313,876315,839656,30621,1751199,898,137010
54500,5492768,884119,890038,890038,852843,31272,1778480,911,139121
54500,5576085,897689,903574,903574,865872,31812,1805927,930,141157
54500,5655774,910493,916423,916426,878041,32441,1831560,950,143158
54500,5734381,923138,929101,929103,890280,32798,1856934,966,145108
54500,5817259,936329,942587,942587,903126,33137,1883948,980,147123
54500,5898299,949071,955848,955848,915645,33407,1910607,993,149062
54500,5981444,962413,969382,969383,928707,33706,1937738,1005,151128
54500,6065284,976021,982997,982997,941811,34190,1964867,1020,153220
54500,6149044,989550,996746,996747,955173,34264,1992338,1024,155298
54500,6230510,1002724,1009964,1009964,967907,34815,2018955,1039,157312
54500,6313798,1016168,1023549,1023549,980873,35290,2046166,1055,159299
54500,6393931,1029134,1036587,1036591,993353,35743,2072093,1069,161359
54500,6478269,1042486,1050277,1050277,1006476,35997,2099699,1081,163498
54500,6561128,1055696,1063820,1063820,1019432,36260,2126924,1098,165590
54500,6634957,1067533,1075700,1075700,1030788,36699,2150640,1115,167522
54500,6720430,1081334,1089607,1089608,1044048,37271,2178390,1133,169732
54500,6809595,1095498,1103935,1103939,1057594,37902,2206829,1144,172081
54500,6892359,1108864,1117546,1117549,1070646,38198,2234224,1158,174073
54500,6980366,1122776,1131765,1131765,1084192,38541,2262725,1167,176284
54500,7068517,1136722,1145954,1145954,1097764,38952,2290829,1179,178574
54500,7155985,1150738,1160271,1160272,1111448,39244,2319345,1186,180745
54500,7243283,1164686,1174614,1174616,1125058,39575,2348002,1201,182860
54500,7329882,1178776,1188832,1188833,1138611,40124,2376214,1218,184976
54500,7416699,1192838,1202980,1202983,1152253,40584,2404638,1230,187107
54500,7503453,1206715,1217249,1217252,1165776,40928,2433397,1243,189160
54500,7590782,1220753,1231580,1231581,1179037,41696,2461555,1262,191359
54500,7676449,1234715,1245670,1245672,1192540,42168,2489594,1277,193372
54500,7759004,1247832,1259071,1259072,1205270,42542,2516647,1298,195402
54500,7844771,1261720,1273129,1273129,1218882,42823,2544756,1310,197446
54500,7928068,1275189,1286862,1286862,1231866,43300,2572166,1324,199427
54500,8013599,1288969,1300681,1300681,1245228,43687,2599971,1334,201626
54500,8100038,1302931,1314681,1314681,1258679,44199,2627680,1346,203826
54500,8187033,1316811,1328800,1328801,1272174,44633,2655781,1357,206011
54500,8273177,1330631,1342927,1342928,1285571,45015,2683927,1370,208109
54500,8360898,1344671,1357294,1357296,1299255,45412,2712566,1380,210307
54500,8449092,1358876,1371531,1371533,1313003,45813,2741269,1395,212479
54500,8537078,1373087,1385978,1385980,1326809,46278,2770240,1412,214597
54500,8624104,1387222,1400138,1400138,1340279,46935,2798409,1423,216733
54500,8706463,1400522,1413708,1413711,1353091,47401,2825444,1439,218781
54500,8789260,1414005,1427172,1427175,1366214,47702,2852500,1447,220882
54500,8870507,1426989,1440549,1440550,1378883,48052,2879409,1460,222766
54500,8951139,1439928,1453768,1453768,1391572,48352,2905850,1473,224688
54500,9038755,1454073,1468134,1468134,1405121,48949,2934270,1487,226829
54500,9127959,1468232,1482452,1482452,1418908,49240,2963090,1499,229123
54500,9215726,1482503,1496777,1496777,1432924,49568,2991919,1510,231275
54500,9303651,1496698,1511248,1511249,1446636,50055,3020608,1522,233445
54500,9392172,1510792,1525672,1525672,1460369,50384,3049483,1536,235643
54500,9479488,1524818,1539789,1539789,1474017,50787,3077666,1547,237820
54500,9561665,1538126,1553381,1553383,1486793,51291,3104713,1563,239865
54500,9647467,1551954,1567362,1567364,1500167,51787,3132751,1573,241959
54500,9725931,1564612,1580047,1580048,1512336,52276,3158254,1587,243934
54500,9813963,1578630,1594395,1594395,1525962,52665,3187078,1602,246095
54500,9900937,1592494,1608501,1608504,1539490,52950,3215419,1618,248243
54500,9983553,1605676,1621838,1621838,1552221,53441,3242202,1632,250413
54500,10064931,1618723,1634955,1634955,1564877,53831,3268590,1647,252414
54500,10146974,1631722,1648434,1648436,1577553,54166,3295543,1665,254427
54500,10225210,1644236,1661063,1661063,1589775,54354,3321047,1674,256354
54500,10305909,1657222,1674371,1674374,1602438,54721,3347912,1685,258223
54500,10388395,1670597,1687874,1687875,1615583,55006,3375131,1694,260245
54500,10474706,1684299,1701996,1701999,1628995,55298,3403322,1703,262344
54500,10561253,1698193,1716149,1716151,1642373,55807,3431685,1719,264473
54500,10649603,1712299,1730498,1730503,1656188,56065,3460607,1728,266593
54500,10736715,1726419,1744744,1744746,1669914,56505,3489219,1738,268750
54500,10824020,1740480,1759095,1759095,1683437,56956,3517772,1753,270906
54500,10910657,1754514,1773358,1773360,1697074,57436,3546163,1767,273006
54500,10997745,1768503,1787638,1787638,1710637,57862,3574679,1784,275114
54500,11084500,1782449,1801885,1801885,1724167,58202,3602930,1794,277348
54500,11172027,1796562,1816240,1816240,1737874,58644,3631485,1813,279561
54500,11259608,1810529,1830503,1830503,1751535,58875,3660029,1821,281701
54500,11345975,1824495,1844655,1844656,1764881,59579,3688115,1835,283850
54500,11433557,1838492,1858830,1858831,1778517,59969,3716898,1850,286010
54500,11520953,1852649,1873213,1873213,1792185,60420,3745624,1864,288140
54500,11607669,1866743,1887549,1887549,1805823,60920,3774253,1879,290189
