76410,6,0,0,1,0,0,1,0,0
76410,16888,2645,2738,2739,2469,63,5431,2,425
76410,38328,5754,5559,5559,5169,487,11091,9,1148
76410,113419,17625,17347,17348,16502,1109,34874,28,3084
76410,198718,31358,31059,31059,29806,1537,62233,42,5231
76410,282400,44931,44481,44482,42715,2161,88825,53,7492
76410,365937,58518,57733,57734,55629,2868,115422,73,9745
76410,448618,71855,70953,70955,68415,3431,141843,85,11988
76410,529275,85116,84006,84008,80897,4175,167774,102,14140
76410,608199,97646,96545,96545,92798,4833,192954,120,16221
76410,689775,110690,109350,109350,105148,5465,218623,135,18366
76410,772522,123936,122496,122496,117761,6154,244865,149,20582
76410,856741,137497,135773,135773,130628,6858,271310,157,22798
76410,941540,151144,149231,149231,143845,7295,298278,165,24934
76410,1025351,164559,162730,162730,156902,7648,325229,177,27129
76410,1113373,178814,176757,176758,170416,8374,353213,194,29486
76410,1201177,192928,190636,190638,183903,9025,381018,203,31812
76410,1289143,206960,204573,204573,197283,9618,408912,220,34137
76410,1377309,221052,218720,218721,210781,10261,436999,233,36442
76410,1465286,235082,232702,232703,224509,10564,465134,240,38741
76410,1552809,249144,246635,246635,237904,11214,492980,259,41068
76410,1641070,263203,260676,260678,251352,11846,520836,273,43469
76410,1729197,277532,274673,274673,265284,12248,549126,281,45705
76410,1816437,291727,288720,288725,278704,12997,576938,297,48014
76410,1905152,305854,302700,302701,292426,13428,604946,305,50406
76410,1992514,320034,316660,316660,305814,14006,632682,318,52775
76410,2080820,334139,330757,330757,319218,14895,660815,335,55143
76410,2169437,348194,344901,344902,332844,15323,689117,347,57476
76410,2257245,362450,359213,359214,346510,15930,717698,361,59686
76410,2345753,376759,373479,373481,360433,16276,746298,370,61966
76410,2434574,391121,387758,387759,374224,16885,774896,385,64291
76410,2523345,405350,401890,401891,388058,17257,803569,399,66573
76410,2611300,419569,416119,416120,402022,17522,832317,407,68741
76410,2699909,433912,430291,430293,415728,18164,860687,428,71131
76410,2788357,448147,444517,444517,429490,18653,889136,441,73474
76410,2877088,462582,458657,458658,443298,19263,917529,454,75818
76410,2965484,476987,472871,472873,456979,19942,945633,461,78181
76410,3054285,491137,487020,487024,470823,20306,974250,475,80481
76410,3142754,505516,501280,501281,484607,20905,1002569,488,82870
76410,3229385,519588,515216,515218,497956,21620,1030436,499,85039
76410,3315743,533264,529034,529035,511234,21991,1058372,519,87192
76410,3404273,547534,543443,543443,525039,22481,1087013,530,89387
76410,3492625,561855,557669,557669,538871,22971,1115651,542,91597
76410,3581834,576230,571956,571957,552918,23282,1144450,551,93861
76410,3664800,589575,585345,585353,565701,23837,1170887,559,96050
76410,3751747,603751,599393,599396,579117,24546,1198638,576,98266
76410,3839551,617960,613509,613513,592632,25313,1226876,591,100641
76410,3927212,632216,627597,627597,606204,26010,1254858,603,102951
76410,4013229,645907,641501,641502,619607,26299,1282929,613,105132
76410,4094302,658793,654576,654576,632008,26780,1309116,631,107195
76410,4180187,672697,668603,668603,645477,27198,1337148,644,109291
76410,4261703,685692,681829,681829,657936,27728,1363520,657,111285
76410,4349261,699795,696117,696117,671431,28330,1391910,675,113489
76410,4437319,713868,710531,710532,685003,28845,1420811,693,115633
76410,4525567,727949,724863,724863,698730,29165,1449456,709,117826
76410,4614637,742237,739216,739217,712503,29699,1478079,728,120141
76410,4702646,756472,753595,753595,726326,30145,1506754,744,122324
76410,4790095,770630,767894,767894,740113,30497,1535464,753,124443
76410,4877579,784940,782163,782165,753928,31002,1564086,767,126590
76410,4966715,799253,796475,796475,767779,31418,1592732,777,128888
76410,5055218,813400,810774,810776,781521,31872,1621236,794,131125
76410,5144278,827615,825171,825171,795253,32351,1650114,812,133315
76410,5232697,841937,839575,839576,808985,32937,1678930,828,135557
76410,5319542,855889,853871,853871,822620,33266,1707382,845,137669
76410,5407731,870054,868197,868198,836412,33627,1736011,855,139861
76410,5491781,883509,881949,881954,849532,33960,1763763,873,141892
76410,5575046,897018,895673,895673,862668,34342,1791154,888,143981
76410,5655129,909888,908707,908710,875180,34648,1817116,897,146040
76410,5733393,922341,921332,921335,887285,35056,1842412,913,148031
76410,5816197,935691,934748,934752,900245,35385,1869341,921,150079
76410,5897484,948743,947877,947878,912741,36001,1895615,939,152157
76410,5980532,962128,961278,961279,925286,36598,1922112,952,154307
76410,6064313,975508,974837,974839,938268,37236,1949205,963,156383
76410,6148190,988866,988550,988550,951296,37523,1976744,976,158372
