30902,24,1,0,2,1,0,4,0,2
30902,17035,2772,2838,2839,2619,149,5605,4,417
30902,37174,5737,6436,6436,5557,179,12909,8,768
30902,108430,17001,18333,18334,16391,564,36537,18,2409
30902,193656,30717,32167,32167,29535,1134,64346,42,4529
30902,277467,44272,45944,45947,42684,1580,91856,61,6594
30902,361012,57701,59541,59541,55695,1985,118889,74,8712
30902,444031,71198,73041,73041,68465,2730,145714,89,10734
30902,524617,84459,86098,86099,81254,3116,171857,97,12737
30902,603360,97198,98846,98850,93535,3656,197223,110,14674
30902,684635,110046,111916,111921,106041,4000,223740,126,16690
30902,769103,123620,125566,125566,119113,4504,251049,137,18827
30902,851489,136927,139012,139015,131955,4946,277816,154,20905
30902,936719,150602,152909,152911,145036,5546,305623,170,22970
30902,1020507,164268,166466,166466,157923,6289,332417,182,25026
30902,1108216,178394,180826,180826,171627,6694,361581,199,27123
30902,1195858,192726,195181,195183,185503,7218,390444,214,29278
30902,1283935,206875,209380,209385,199156,7695,418915,230,31483
30902,1371868,221172,223656,223659,212773,8361,447234,240,33769
30902,1460092,235386,237890,237890,226702,8667,476110,254,35909
30902,1547578,249485,252145,252145,240131,9351,504435,268,38066
30902,1635575,263867,266524,266524,253980,9869,533339,284,40227
30902,1723746,277990,280822,280825,267588,10386,561808,297,42461
30902,1811234,292322,295211,295213,281399,10918,590490,307,44657
30902,1899653,306595,309682,309682,295309,11242,619507,320,46803
30902,1987358,320649,324115,324115,309077,11534,648306,330,48957
30902,2075427,334738,338326,338326,322785,11953,677000,348,51153
30902,2164174,349126,352735,352736,336827,12298,705902,357,53324
30902,2252303,363416,367158,367163,350570,12840,734854,372,55542
30902,2340356,377439,381584,381587,364364,13063,763580,385,57654
30902,2429231,391739,396072,396072,378106,13633,792726,400,59849
30902,2518118,405988,410535,410536,391773,14200,821630,417,62090
30902,2606234,420228,425012,425012,405639,14580,850468,424,64261
30902,2694656,434491,439463,439463,419494,14990,879295,436,66498
30902,2783204,449180,453990,453990,433590,15551,908325,447,68701
30902,2871776,463460,468495,468500,447491,15957,937382,461,70910
30902,2960236,477735,482979,482980,461511,16200,966510,473,73023
30902,3048920,491899,497450,497450,475434,16465,995639,488,75196
30902,3137227,506056,511786,511786,488992,17024,1024086,502,77514
30902,3224385,520055,526104,526104,502517,17512,1052623,519,79686
30902,3310464,534004,540141,540141,515895,18084,1080593,535,81835
30902,3399094,548415,554646,554647,529727,18466,1109629,550,84019
30902,3487258,562734,569084,569085,543320,19414,1138277,566,86284
30902,3576537,577194,583604,583604,557331,19853,1167289,578,88513
30902,3660124,590937,597286,597288,570571,20331,1194639,594,90564
30902,3746452,605031,611460,611460,584014,20991,1222909,608,92678
30902,3834435,619080,625883,625884,597746,21329,1251713,618,94802
30902,3922193,633370,640280,640282,611657,21711,1280531,631,96941
30902,4008191,647270,654354,654358,625150,22118,1308755,648,99091
30902,4089361,660325,667657,667657,637790,22500,1335355,663,101095
30902,4175280,674213,681751,681753,651200,22973,1363321,679,103232
30902,4256671,687218,694999,695000,663814,23366,1389819,696,105301
30902,4344024,701284,708978,708980,677263,24021,1417920,708,107523
