33848,13,0,1,7,0,0,12,0,0
33848,27092,2373,2486,9689,2369,4,19228,4,127
33848,65841,6150,6288,24946,6146,4,49803,4,145
33848,104581,9771,10000,39331,9767,4,78840,5,232
33848,138117,12700,12991,50752,12694,6,101886,9,422
33848,173185,16090,16333,64158,16082,6,128795,14,489
33848,211388,19835,20091,79429,19829,6,159324,16,496
33848,247314,23366,23713,93740,23359,7,188097,21,496
33848,288363,27093,27766,110434,27084,9,221366,29,496
33848,323491,30428,31373,124586,30416,12,249552,33,496
33848,363962,34424,35470,140622,34411,13,281930,35,496
33848,398698,37847,38951,154602,37834,13,309762,39,496
33848,439655,41763,43091,170850,41749,13,342663,42,496
33848,480459,45898,47247,187025,45880,18,375176,46,496
33848,510619,48914,50303,198945,48896,18,399264,54,496
33848,547676,52531,54017,213763,52511,19,428990,58,496
33848,585453,56351,57726,228762,56328,23,459238,63,496
33848,619647,59731,61075,242444,59708,23,486703,66,496
33848,658396,63625,65011,257882,63601,24,517626,71,496
33848,700125,67891,69175,274493,67866,25,550921,76,496
33848,740936,71963,73346,290738,71937,26,583489,80,496
33848,774304,75250,76729,304051,75218,29,610187,86,496
33848,815194,79279,80832,320420,79248,31,642945,89,496
33848,853971,83062,84896,335849,83031,31,673875,90,496
33848,894706,86837,89022,352148,86805,32,706709,94,496
33848,934235,90595,93070,368106,90560,35,738432,99,496
33848,971737,94034,96900,383302,93998,36,768665,102,496
33848,1002153,97018,99938,395532,96981,37,793059,104,496
33848,1040642,100460,103566,410640,100422,38,823342,107,537
33848,1077577,103985,107169,425011,103947,38,852015,112,594
33848,1114886,107416,110737,439141,107374,41,880457,120,677
33848,1152189,110783,114332,453229,110737,46,908738,128,760
33848,1187596,114116,117817,467236,114070,46,936592,130,793
33848,1220222,117038,120933,479449,116992,46,961050,130,888
33848,1258544,120312,124374,493387,120265,47,988833,134,1037
33848,1299365,123676,128057,507916,123628,47,1017973,137,1221
33848,1338885,127118,131745,522558,127071,47,1047307,140,1346
33848,1378545,130509,135449,537690,130457,51,1077554,144,1441
33848,1416382,133655,138888,551221,133603,52,1105032,149,1593
33848,1457640,137277,142544,566089,137223,53,1134874,151,1732
33848,1494637,140702,146088,580327,140648,53,1163422,154,1798
33848,1532392,144292,149761,594996,144239,53,1192726,157,1839
33848,1572431,147940,153438,609478,147886,54,1221751,162,1989
33848,1603958,150942,156428,621295,150888,54,1245222,163,2068
33848,1636505,154005,159385,632862,153951,54,1268638,166,2177
33848,1672532,157566,162857,646974,157509,54,1296860,166,2206
33848,1712798,161576,166975,662828,161519,56,1328843,170,2211
33848,1753367,165587,171099,679194,165531,56,1361277,173,2211
33848,1794100,169343,175189,695515,169285,58,1394164,179,2211
33848,1833058,173037,179187,711260,172978,59,1425430,184,2211
33848,1872420,176749,183161,727035,176690,59,1457106,186,2211
33848,1912507,180589,187209,743022,180527,62,1489305,187,2211
33848,1951597,184313,191115,758698,184248,65,1520765,190,2211
33848,1990237,188013,195003,774219,187948,65,1551817,193,2211
33848,2028610,191767,198921,789561,191702,65,1582518,196,2211
33848,2066685,195492,202800,804836,195426,66,1612989,202,2211
33848,2107616,199525,206933,821144,199458,66,1645754,208,2211
33848,2147989,203585,211029,837396,203516,69,1677971,212,2211
33848,2186048,207362,214870,852659,207288,74,1708412,220,2211
33848,2227610,211533,219042,869308,211459,74,1741631,223,2211
33848,2266469,215282,222975,884907,215203,79,1772808,227,2211
